OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012583,UNNAMED CREEK - NORTH SIDE OF CTY B NEAR STATE HWY 73,River/Stream,"requested by Trent Miller;  Locals call the creek, Werter's Creek.",04030201,NA,NA,NA,NA,43.748753,-89.05437,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012584,Menomonee River at Jacobus Park,River/Stream,NA,04040003,NA,NA,NA,NA,43.042713,-87.99317,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10012616,MILWAUKEE RIVER - SOUTH OF ESTABROOK PARK DAM,River/Stream,NA,04040003,NA,NA,NA,NA,43.10139,-87.91028,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10014656,Spring Brook At Hwy 21,River/Stream,"88\00B0 41' 14.3"" W 44\00B0 2' 1.5"" N",04030201,NA,NA,NA,NA,44.03375,-88.68731,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015850,TRIB. TO DENEVUE CR. - ABOVE RHEINHARDT RD,River/Stream,ABOVE RHEINHARDT RD (D4),04030203,NA,NA,NA,NA,43.740128,-88.406944,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015891,N.BR. MILW. - 50 FEET DOWNSTREAM HWY W.,River/Stream,50 FEET DOWNSTREAM HWY W.,04040003,NA,NA,NA,NA,43.630443,-88.036287,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10015911,SILVER CREEK - BELOW SCOTT ST. - BELOW DAM - S1,River/Stream,BELOW SCOTT ST. - BELOW DAM - S1,04030201,NA,NA,NA,NA,43.845603,-88.835149,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016033,EAST BRANCH ROOT RIVER CANAL - 15 FT UPSTREAM OF CTH K RD (4 MIRD),River/Stream,15 FT UPSTREAM OF CTH K RD (4 MIRD),04040002,NA,NA,NA,NA,42.786133,-87.980582,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016100,SMITH CREEK - ST. PAUL ROAD - DOWNSTREAM 10 FEET,River/Stream,ST. PAUL ROAD - DOWNSTREAM 10 FEET,04030105,NA,NA,NA,NA,45.258673,-87.983102,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016226,Southbranch Creek between Teutonia and STH 57,River/Stream,UPSTREAM OF TEUTONIA AVENUEAPPROX. 50 FT.    SB 001DO SAT = 162%,04040003,NA,NA,NA,NA,43.170453,-87.964732,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016330,TRIB. TO SILVER CREEK - BELOW TRAIL - ST1,River/Stream,BELOW TRAIL - ST1,04030201,NA,NA,NA,NA,43.861044,-88.86043,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016375,UNCR (MOLE CREEK) - UPSTREAM OF CEDAR SAUK RD.,River/Stream,UPSTREAM OF CEDAR SAUK RD.,04040003,NA,NA,NA,NA,43.36789,-87.968567,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016432,WAUPEE CREEK - 10 M US CTY HWY W (159),River/Stream,10 M US CTY HWY W (159),04030104,NA,NA,NA,NA,45.224273,-88.371452,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016596,Root R Canal - 10M DS Sixmile Rd (Hwy G),River/Stream,30LM  10 M DS SIX MILE RD,04040002,NA,NA,NA,NA,42.815539,-87.995012,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016834,CAMPGROUND CREEK - 10 M UPSTREAM OF RIVER ROAD,River/Stream,10 M UPSTREAM OF RIVER ROAD,04030203,NA,NA,NA,NA,43.674786,-88.51166,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016844,Little Manitowoc at CTH B,River/Stream,LITTLE MAN. AT CTH B,04030101,NA,NA,NA,NA,44.122805,-87.658445,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10016933,TRIB TO CAMPGROUND CREEK - 15 M UPSTREAM OF RIVER RD,River/Stream,15 M UPSTREAM OF RIVER RD,04030203,NA,NA,NA,NA,43.668205,-88.515324,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10017030,Caves Creek at 5th Ave (DS of culvert),River/Stream,AT 5TH AVE JUST DOWNSTREAM OFCOLVERT,04030201,NA,NA,NA,NA,43.92932,-89.522606,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10017202,HEMLOCK CREEK-ABOUT 1/2 MI. BELOW GROUND HEMLOCK LAKE - STATION B.,River/Stream,"88.876126, 45.475488",04030202,NA,NA,NA,NA,45.47546,-88.87619,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10019226,Fox River -- Grand River Locks Access,River/Stream,ALL CAR/TRAILER PARKING.,04030201,NA,NA,NA,NA,43.757442,-89.285863,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,55,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020551,White River 100 yds DS dam at CTH YY,River/Stream,Station established per coordinates provided by Scott Szymanski 3/6/2007. Post operational survey.,04030201,NA,NA,NA,NA,44.02036,-89.24803,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,137,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020598,Sherwood Trib. To Kankapot Cr.-200 Feet South Of Co. Rd. B,River/Stream,NA,04030204,NA,NA,NA,NA,44.169632,-88.25444,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020701,UNNAMED CREEK-200 FEET BELOW LUEDKE RD. (WUERCHES CR.),River/Stream,This Unnamed Cr. is locally called Wuerches Cr.  This is for a TMDL Project.,04030201,NA,NA,NA,NA,43.738533,-89.016396,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020787,East Twin River-Pool Area Above Bridge Off Tn. Rd. North Of Krok.,River/Stream,Assumed town road is called Church Rd,04030101,NA,NA,NA,NA,44.433308,-87.63338,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020831,Pine Creek - 200 Feet Downstream From Cth T,River/Stream,Background macroinvertebrate site for HARP,04030101,NA,NA,NA,NA,43.954803,-88.06232,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10020855,Unnamed Trib. To Taycheedah Cr. - 200 Feet Above Cth K,River/Stream,Spring feeder area to the Trib.  Macroinvertebrate Site.,04030203,NA,NA,NA,NA,43.79086,-88.391014,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021089,White River Below Dam/Above Outfall,River/Stream,"Station created per coordinates provided by Scott Szymanski 3/6/2007. Post-operational survey. Field work events for At Outfall included with monitoring data. Lat/Long coordinates for At Outfall should be 44deg 01' 13.5""N, 89deg 14' 52.8""W.",04030201,NA,NA,NA,NA,44.02044,-89.248,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,137,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021175,Embarrass River Betw. Mill Cr & CTH M (03),River/Stream,44.73398/88.78840 Corrected Lat/Long from the field (7/26/07),04030202,NA,NA,NA,NA,44.73398,-88.7884,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,115,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021196,Adell Trib,River/Stream,Adell Trbutary at CTH NN,04040003,NA,NA,NA,NA,43.64331,-88.00026,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021197,North Branch Milwaukee River At Silver Creek Cascade Road,River/Stream,NA,04040003,NA,NA,NA,NA,43.640175,-88.01761,NA,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021258,Campground Cr. Above Milpond Rd.,River/Stream,NA,04030203,NA,NA,NA,NA,43.682415,-88.52247,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021259,Campground Cr. At Oakfield Conservation Club Culvert,River/Stream,NA,04030203,NA,NA,NA,NA,43.675602,-88.49628,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021299,Silver Creek At Douglas St (Hwy 44),River/Stream,Use Designation Study Site S2,04030201,NA,NA,NA,NA,43.845055,-88.821304,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021301,Taycheedah Cr. Above Cth T Reference Site,River/Stream,NA,04030203,NA,NA,NA,NA,43.769073,-88.38001,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10021302,Taycheedah Cr. Above Ducharme Pkwy,River/Stream,NA,04030203,NA,NA,NA,NA,43.79371,-88.408676,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022027,Embarrass River North Branch Rd. Ibi,River/Stream,NA,04030202,NA,NA,NA,NA,44.752666,-88.83765,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,115,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022038,North Branch Cedar Creek - Upstream of CTHY NN,River/Stream,50 meters upstream of County Highway NN bridge.,04040003,NA,NA,NA,NA,43.362175,-88.06961,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022040,Willow Creek At Cth D,River/Stream,NA,04030202,NA,NA,NA,NA,44.10017,-88.93242,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,137,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022480,Lower Middle Inlet - Hwy 141 Upstream,River/Stream,NA,04030105,NA,NA,NA,NA,45.28622,-87.99173,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022781,Fairwater Bridge,River/Stream,Spring under bridge,04030201,NA,NA,NA,NA,43.74208,-88.86535,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022782,Portage Canal Below Bridge,Canal Transport,"43\00B0 33' 2.0"" N, 89\00B0 26' 30.1"" W",04030201,NA,NA,NA,NA,43.55056,-89.44169,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022810,Denevue Cr Cth V (Upper),River/Stream,DeNevue Cr. Use Designation Site D1,04030203,NA,NA,NA,NA,43.72555,-88.42193,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10022811,Denevue Cr. Cth V (Lower Middle),River/Stream,DeNevue Cr Use Designation Site D3,04030203,NA,NA,NA,NA,43.729454,-88.421745,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10028773,Ulao Creek at Bonniwell Rd at Oriole Lane,River/Stream,At request of Tom Christman,04040003,NA,NA,NA,NA,43.26544,-87.93427,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10028775,Ulao Creek at  Hwy 60 East Of Hwy 43,River/Stream,Requested by Tom Christman,04040003,NA,NA,NA,NA,43.320574,-87.916607,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10028907,Cedar Creek at Covered Bridge Road,River/Stream,NA,04040003,NA,NA,NA,NA,43.33829,-88.003296,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10028957,Caves Creekdownstream at 5th,River/Stream,NA,04030201,NA,NA,NA,NA,43.929214,-89.5218,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029040,unnamed trib to East Twin R at Sleepy hollow,River/Stream,Trega Food discharge stream,04030101,NA,NA,NA,NA,44.44101,-87.664345,NA,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029041,unnamed trib to East Twin R at Cherneyville Rd,River/Stream,Treega food stream class,04030101,NA,NA,NA,NA,44.429043,-87.679886,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029089,North Branch Milwaukee River - Upstream of CTH XX,River/Stream,2008 Baseline Monitoring,04040003,NA,NA,NA,NA,43.51286,-88.07517,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029093,Drew Creek - 387m Downstream Blackhawk Rd,River/Stream,"Point created from DNRWebView coordinate (dms) 45 7 54.4656, -88 54 1.0944",04030202,NA,NA,NA,NA,45.131878,-88.90052,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029113,Lily River - 169m upstream CTH-A,River/Stream,Reference Stream Survey - 169m upstream CTH-A,04030202,NA,NA,NA,NA,45.351105,-88.831154,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029116,Pigeon River - Downstream of Oriole Lane,River/Stream,303(d) Verification,04030101,NA,NA,NA,NA,43.824516,-87.82401,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029263,Geisel Creek at Hwy 57,River/Stream,LPL-1259-09 Lake planning grant. Geisel Creek at STH 57 crossing on south side of road,04030102,NA,NA,NA,NA,44.90804,-87.269646,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029862,Onion River DS Hwy 57,River/Stream,Downstream of State Highway 57,04030101,NA,NA,NA,NA,43.675728,-87.940315,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10029863,Onion River US Hwy V,River/Stream,Upstream of County Highway V,04030101,NA,NA,NA,NA,43.674843,-87.92865,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030155,Haymeadow Cr ( upstream from Browns Rd),River/Stream,NA,04030105,NA,NA,NA,NA,45.62629,-88.58816,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030238,Trib to Pigeon Creek DS from Wauwautosa Rd,River/Stream,"-88.003341, 43.255155",04040003,NA,NA,NA,NA,43.25517,-88.003334,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030304,Unnamed Tributary to East Twin River at Hrabik Road,River/Stream,Downstream from Trega Foods discharge about 1 mile before the confluence with the East Twin River just south of STH 29,04030101,NA,NA,NA,NA,44.442112,-87.654175,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030403,Kinnickinnic River at 43rd Street,River/Stream,"-87.967676, 42.997121",04040003,NA,NA,NA,NA,42.997135,-87.96768,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030407,Honey Creek at Honey Creek Pkwy,River/Stream,"-88.004811, 43.043891",04040003,NA,NA,NA,NA,43.0439,-88.00482,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030422,N Fork Thunder River US of Thunder Mountian Rd,River/Stream,NA,04030105,NA,NA,NA,NA,45.29004,-88.27003,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030491,Nichols Creek - DS of CTH N,River/Stream,2009 Natural Community Reference Site,04040003,NA,NA,NA,NA,43.686623,-88.03359,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030583,Dakin Creek - Maug Road,River/Stream,NA,04030201,NA,NA,NA,NA,43.82208,-88.90738,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030585,Cedar Springs Creek - County Highway Q,River/Stream,NA,04030202,NA,NA,NA,NA,44.086742,-89.07207,NA,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,137,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030589,Chaffee Creek - 11th Ln,River/Stream,NA,04030201,NA,NA,NA,NA,43.9558,-89.39017,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030630,East Twin River at Krok Road,River/Stream,NA,04030101,NA,NA,NA,NA,44.429176,-87.63951,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10030655,Sauk Creek - South Wisconsin Street,River/Stream,SER Baseline Streams Water Quality (Non_LTT),04030101,NA,NA,NA,NA,43.386604,-87.87263,NA,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10031086,Middle Inlet Wayside Rd upstream,River/Stream,NA,04030105,NA,NA,NA,NA,45.279922,-87.91872,12000,NA,NA,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,55,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10031473,Root River at Layton Ave. at Greenfield WI,River/Stream,For USGS,04040002,NA,NA,NA,NA,42.958897,-88.03996,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-10031613,Underwood Creek at Gravel Sholes Park,River/Stream,NA,04040003,NA,NA,NA,NA,43.0505,-88.04671,24000,NA,NA,Interpolation-Other,NAD83,NA,NA,NA,NA,NA,NA,US,55,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
